age,hours_work,social_media_use,rent,friends_count,highest_speed,dates,standard_drinks,countries,semesters,commute,data_interest,mark_goal,hours_studying,financial_pressure,work_study_ratio,social_engagement,gender,relationship_status,drug_use_ans,student_type,mainstream_advanced,lecture_mode,study_type,learner_style,stress_category
18.0,3.0,6.0,630.0,10.0,80.0,0.0,2.0,5.0,0.0,30.0,6.0,100.0,3.0,210.0,1.0,1.6666666666666667,Female,Single,No,International,DATA1001,Recording,I work steadily all semester,Style 3,Low
18.0,0.0,3.6,0.0,20.0,120.0,2.0,0.0,4.0,0.0,30.0,0.0,80.0,3.0,0.0,0.0,5.555555555555555,Female,Single,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 2,High
18.0,0.0,4.25,789.0,15.0,170.0,0.0,1.0,31.0,0.0,12.0,8.0,90.0,7.0,789.0,0.0,3.5294117647058822,Male,Single,No,International,DATA1901,Live in the Lecture Theatre,I work steadily all semester,Style 3,Average
18.0,40.0,4.0,400.0,2.0,150.0,0.0,6.0,6.0,4.0,70.0,9.0,50.0,5.0,10.0,8.0,0.5,Female,In a relationship,Yes,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 1,High
20.0,4.0,5.24,600.0,3.0,130.0,9.0,0.0,4.0,0.0,4.0,7.0,65.0,5.0,150.0,0.8,0.5725190839694656,Female,Single,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 3,Average
19.0,0.0,9.0,0.0,1.0,110.0,0.0,0.0,3.0,3.0,80.0,4.0,50.0,3.0,0.0,0.0,0.1111111111111111,Non-binary / third gender,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,I leave things to the last minute,Style 2,High
19.0,0.0,2.0,700.0,7.0,150.0,0.0,0.0,2.0,0.0,45.0,6.0,90.0,6.0,700.0,0.0,3.5,Female,Single,No,International,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 2,High
19.0,0.0,5.0,500.0,20.0,130.0,0.0,0.0,2.0,0.0,90.0,7.0,100.0,5.0,500.0,0.0,4.0,Male,Single,No,International,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 3,Low
19.0,8.0,3.0,440.0,8.0,120.0,1.0,4.0,4.0,1.0,20.0,6.0,70.0,3.0,55.0,2.6666666666666665,2.6666666666666665,Male,Single,No,International,DATA1001,Recording,I work steadily all semester,Style 2,Low
18.0,24.0,5.5,500.0,10.0,120.0,0.0,3.0,10.0,1.0,24.0,7.0,100.0,24.0,20.833333333333332,1.0,1.8181818181818181,Female,Single,No,International,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 2,Low
21.0,71.18000000000029,1.7,530.0,5.0,200.0,3.0,0.0,5.0,6.0,90.0,6.0,90.0,2.0,7.445911772969905,20.0,2.9411764705882355,Male,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 1,Low
22.0,12.0,5.0,0.0,30.0,200.0,5.0,0.0,10.0,8.0,17.0,8.0,70.0,3.0,0.0,4.0,6.0,Male,Single,No,International,DATA1001,Recording,It changes depending on the subject,Style 2,Average
17.0,5.0,7.25,0.0,3.0,50.0,0.0,2.0,15.0,0.0,15.0,9.0,20.0,2.0,0.0,2.5,0.41379310344827586,Male,Single,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 1,Low
33.590000000000146,20.0,10.0,350.0,3.0,150.0,0.0,0.0,10.0,1.0,30.0,8.0,85.0,20.0,17.5,1.0,0.3,Female,Its complicated,No,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 1,High
19.0,0.0,4.0,280.0,4.0,170.0,22.0,4.0,6.0,0.0,40.0,7.0,80.0,5.0,280.0,0.0,1.0,Male,Its complicated,Prefer not to say,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 1,Average
19.0,1.0,1.0,0.0,1.0,60.0,1.0,1.0,1.0,2.0,60.0,3.0,20.0,25.0,0.0,0.04,1.0,Male,Its complicated,No,Domestic,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 2,Low
17.0,0.0,0.5,0.5,3.0,120.0,0.0,0.0,4.0,0.0,1.5,4.0,80.0,3.0,0.5,0.0,6.0,Male,Single,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 2,Low
18.0,0.0,3.0,0.0,6.0,110.0,0.0,0.0,8.0,0.0,60.0,0.0,90.0,2.0,0.0,0.0,2.0,Female,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 2,Average
33.590000000000146,43.0,1.0,4.0,22.0,3.0,2.0,2.0,2.0,10.0,24.0,6.0,45.0,6.0,0.09302325581395349,7.166666666666667,22.0,Non-binary / third gender,Single,Yes,International,DATA1901,Recording,I work steadily all semester,Style 3,Average
22.0,19.0,1.5,50.0,0.0,180.0,3.0,3.0,11.0,0.0,50.0,4.0,75.0,3.0,2.6315789473684212,6.333333333333333,0.0,Male,In a relationship,Yes,Domestic,DATA1001,Recording,It changes depending on the subject,Style 2,High
17.0,0.0,5.0,0.0,4.0,120.0,6.0,0.0,10.0,0.0,81.0,0.0,100.0,6.0,0.0,0.0,0.8,Female,Single,Yes,Domestic,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 2,Low
21.0,15.0,10.0,0.0,6.0,200.0,0.0,15.0,12.0,8.0,60.0,2.0,80.0,4.0,0.0,3.75,0.6,Male,Single,Yes,Domestic,DATA1001,Recording,It changes depending on the subject,Style 2,Average
18.0,35.0,2.0,0.0,5.0,130.0,0.0,0.0,5.0,1.0,60.0,8.0,90.0,2.0,0.0,17.5,2.5,Female,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 1,High
19.0,0.0,1.5,270.0,3.0,200.0,8.0,1.0,5.0,2.0,50.0,4.0,65.0,3.0,270.0,0.0,2.0,Male,Its complicated,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 2,Low
17.0,13.0,3.45,0.0,4.0,105.0,8.0,0.0,15.0,0.0,85.0,3.0,65.0,1.0,0.0,13.0,1.1594202898550725,Female,In a relationship,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 2,Average
22.0,0.0,1.58,325.0,0.0,80.0,0.0,2.0,6.0,5.0,30.0,10.0,100.0,6.0,325.0,0.0,0.0,Male,Single,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 3,Average
18.0,13.0,2.29,0.0,4.0,80.0,0.0,0.0,10.0,1.0,40.0,0.0,80.0,5.0,0.0,2.6,1.7467248908296944,Female,Single,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 3,High
19.0,10.5,6.5,240.0,15.0,180.0,10.0,0.0,5.0,1.0,30.0,2.0,95.0,3.0,22.857142857142858,3.5,2.3076923076923075,Female,Single,No,Domestic,DATA1001,Recording,I work steadily all semester,Style 3,Average
18.0,12.0,3.3,0.0,5.0,90.0,0.0,2.0,5.0,1.0,65.0,6.0,80.0,2.0,0.0,6.0,1.5151515151515151,Female,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 1,Average
25.0,0.0,5.0,130.0,100.0,140.0,0.0,2.0,6.0,5.0,80.0,8.0,100.0,3.0,130.0,0.0,20.0,Male,Single,Yes,Domestic,DATA1001,Recording,I work steadily all semester,Style 3,Low
18.0,0.0,1.5,900.0,50.0,200.0,0.0,4.0,10.0,0.0,20.0,7.0,100.0,3.0,900.0,0.0,33.333333333333336,Male,Single,Yes,International,DATA1001,Recording,I work steadily all semester,Style 1,Average
19.0,0.0,1.5,452.0,25.0,130.0,15.0,5.0,13.0,0.0,15.0,7.0,90.0,3.0,452.0,0.0,16.666666666666668,Female,Single,Yes,International,DATA1901,Live in the Lecture Theatre,I work steadily all semester,Style 1,Average
19.0,5.0,4.21,0.0,15.0,150.0,5.0,30.0,6.0,1.0,15.0,4.0,90.0,5.0,0.0,1.0,3.5629453681710213,Male,In a relationship,No,International,DATA1001,Recording,It changes depending on the subject,Style 1,Low
18.0,1.0,3.0,0.0,2.0,110.0,1.0,2.0,3.0,2.0,32.0,7.0,100.0,7.0,0.0,0.14285714285714285,0.6666666666666666,Male,Married,No,International,DATA1901,Recording,It changes depending on the subject,Style 3,Average
18.0,0.0,6.5,0.0,13.0,100.0,0.0,0.0,8.0,1.0,50.0,1.0,80.0,3.0,0.0,0.0,2.0,Female,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 3,Low
22.0,0.0,6.0,0.0,100.0,130.0,2.0,5.0,10.0,4.0,30.0,5.0,80.0,5.0,0.0,0.0,16.666666666666668,Female,Single,Prefer not to say,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 3,High
18.0,0.0,6.0,360.0,0.0,250.0,69.0,48.590000000000146,40.80000000000018,1.0,15.0,0.0,50.0,0.0,360.0,0.0,0.0,Male,Its complicated,No,International,DATA1001,Live in the Lecture Theatre,I leave things to the last minute,Style 2,High
20.0,20.0,18.0,660.0,5.0,123.0,5.0,4.0,4.0,0.0,30.0,7.0,80.0,3.0,33.0,6.666666666666667,0.2777777777777778,Female,Single,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 2,High
18.0,2.0,4.0,0.0,15.0,120.0,3.0,10.0,9.0,0.0,90.0,0.0,90.0,3.0,0.0,0.6666666666666666,3.75,Male,Single,No,Domestic,DATA1001,Recording,I leave things to the last minute,Style 2,Average
19.0,0.0,6.3,300.0,40.0,260.0,3.0,1.0,7.0,0.0,60.0,10.0,85.0,25.0,300.0,0.0,6.34920634920635,Male,In a relationship,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 2,Low
20.0,10.0,7.0,0.0,2.0,100.0,2.0,0.0,7.0,1.0,15.0,7.0,90.0,6.0,0.0,1.6666666666666667,0.2857142857142857,Male,In a relationship,No,International,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 2,Low
18.0,0.0,6.15,0.0,15.0,110.0,0.0,0.0,4.0,1.0,60.0,5.0,90.0,7.0,0.0,0.0,2.4390243902439024,Female,Single,No,International,DATA1001,Live in the Lecture Theatre,I leave things to the last minute,Style 2,Average
18.0,24.5,8.3,0.0,5.0,160.0,3.0,10.0,1.0,0.0,70.0,4.0,85.0,3.0,0.0,8.166666666666666,0.6024096385542168,Female,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 1,High
22.0,26.0,2.0,0.0,5.0,120.0,6.0,15.0,8.0,9.0,30.0,5.0,80.0,2.0,0.0,13.0,2.5,Non-binary / third gender,Its complicated,Yes,Domestic,DATA1001,Live Stream from Lecture Theatre,I leave things to the last minute,Style 2,Average
18.0,10.0,8.0,500.0,3.0,150.0,0.0,0.0,2.0,0.0,20.0,5.0,75.0,4.0,50.0,2.5,0.375,Female,In a relationship,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 3,High
18.0,18.0,1.31,0.0,10.0,140.0,2.0,5.0,13.0,1.0,60.0,3.0,85.0,2.0,0.0,9.0,7.633587786259541,Female,Single,No,Domestic,DATA1001,Recording,I work steadily all semester,Style 3,Low
19.0,0.0,4.5,0.0,10.0,130.0,0.0,0.0,6.0,1.0,50.0,3.0,85.0,3.0,0.0,0.0,2.2222222222222223,Female,Single,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 2,Average
17.0,6.0,4.0,0.0,10.0,120.0,15.0,0.0,5.0,0.0,60.0,8.0,85.0,6.0,0.0,1.0,2.5,Female,In a relationship,No,Domestic,DATA1001,Lecture Slides,I leave things to the last minute,Style 1,High
22.0,0.0,5.0,300.0,2.0,0.0,0.0,0.0,9.0,0.0,40.0,3.0,80.0,10.0,300.0,0.0,0.4,Female,Single,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 1,High
18.0,0.0,2.0,500.0,20.0,120.0,5.0,5.0,15.0,0.0,15.0,8.0,80.0,3.0,500.0,0.0,10.0,Male,Single,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 1,Low
18.0,0.0,2.08,380.0,5.0,120.0,50.0,10.0,10.0,0.0,15.0,6.0,100.0,8.0,380.0,0.0,2.4038461538461537,Male,In a relationship,No,International,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 2,High
20.0,0.0,5.0,378.0,10.0,0.0,5.0,3.0,10.0,2.0,5.0,2.0,75.0,8.0,378.0,0.0,2.0,Female,Single,No,International,DATA1001,Recording,I work steadily all semester,Style 2,Average
19.0,0.0,4.0,420.0,7.0,60.0,10.0,2.0,15.0,1.0,15.0,3.0,90.0,2.0,420.0,0.0,1.75,Female,Single,No,International,DATA1001,Recording,I work steadily all semester,Style 3,High
19.0,12.0,5.3,800.0,10.0,150.0,2.0,5.0,2.0,0.0,30.0,5.0,60.0,6.0,66.66666666666667,2.0,1.8867924528301887,Male,Single,No,International,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 3,Average
17.0,0.0,3.5,770.0,8.0,170.0,0.0,0.0,8.0,0.0,1.0,4.0,100.0,4.0,770.0,0.0,2.2857142857142856,Male,Single,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 3,Low
18.0,7.5,2.5,0.0,6.0,120.0,0.0,0.0,3.0,0.0,80.0,5.0,90.0,10.0,0.0,0.75,2.4,Female,Single,No,Domestic,DATA1001,Recording,I work steadily all semester,Style 3,High
18.0,0.0,4.0,689.0,10.0,160.0,8.0,2.0,20.0,0.0,10.0,9.0,100.0,4.0,689.0,0.0,2.5,Male,Its complicated,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 3,High
21.0,32.0,8.0,1000.0,5.0,0.0,0.0,0.0,4.0,0.0,21.0,7.0,100.0,3.0,31.25,10.666666666666666,0.625,Female,Single,No,International,DATA1001,Recording,I work steadily all semester,Style 1,High
18.0,0.0,0.0,0.0,4.0,110.0,0.0,0.0,5.0,0.0,65.0,6.0,90.0,5.0,0.0,0.0,4.0,Male,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 3,High
19.0,3.0,3.85,0.0,40.0,120.0,5.0,15.0,21.0,1.0,12.0,6.0,80.0,4.0,0.0,0.75,10.38961038961039,Female,Single,Yes,Domestic,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 1,Low
20.0,30.0,6.0,1135.4000000000087,4.0,120.0,0.0,4.0,3.0,1.0,10.0,3.0,65.0,15.0,37.846666666666955,2.0,0.6666666666666666,Male,Single,No,International,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 3,Average
18.0,0.0,1.12,0.0,8.0,120.0,0.0,8.0,3.0,0.0,10.0,3.0,80.0,3.0,0.0,0.0,7.142857142857142,Female,Single,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 1,Average
17.0,71.18000000000029,22.5,1000.0,10.0,0.0,0.0,48.590000000000146,6.0,10.0,100.0,3.0,2.41,0.0,14.048890137679066,20.0,0.4444444444444444,Male,In a relationship,No,International,DATA1001,Recording,I leave things to the last minute,Style 1,Low
17.0,10.0,6.0,510.0,5.0,110.0,20.0,10.0,6.0,0.0,40.0,6.0,95.0,8.0,51.0,1.25,0.8333333333333334,Female,Single,No,International,DATA1001,Recording,I work steadily all semester,Style 1,Average
18.0,2.0,1.0,6.0,3.0,100.0,3.0,23.0,3.0,0.0,15.0,0.0,50.0,3.0,3.0,0.6666666666666666,3.0,Female,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 2,Average
18.0,0.0,7.0,679.0,3.0,120.0,0.0,0.0,8.0,0.0,25.0,2.0,85.0,3.0,679.0,0.0,0.42857142857142855,Female,Single,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 3,Average
18.0,0.0,3.54,0.0,7.0,110.0,0.0,11.0,5.0,0.0,55.0,4.0,70.0,3.0,0.0,0.0,1.9774011299435028,Male,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 1,Average
21.0,0.0,6.25,410.0,2.0,130.0,1.0,3.0,3.0,0.0,40.0,5.0,70.0,5.0,410.0,0.0,0.32,Male,Single,No,International,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 2,Average
18.0,0.0,6.0,469.0,10.0,80.0,0.0,2.0,10.0,1.0,15.0,10.0,100.0,20.0,469.0,0.0,1.6666666666666667,Male,Single,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 3,Average
20.0,1.0,2.6,265.0,12.0,120.0,1.0,12.0,11.0,0.0,45.0,7.0,100.0,3.0,265.0,0.3333333333333333,4.615384615384615,Male,Single,Yes,International,DATA1901,Live in the Lecture Theatre,I leave things to the last minute,Style 1,Low
17.0,0.0,7.0,900.0,4.0,100.0,5.0,3.0,3.0,0.0,15.0,6.0,75.0,5.0,900.0,0.0,0.5714285714285714,Male,Single,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 2,Average
19.0,10.0,5.0,600.0,4.0,60.0,2.0,0.0,6.0,0.0,20.0,9.0,80.0,4.0,60.0,2.5,0.8,Male,In a relationship,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 1,High
18.0,0.0,1.25,0.0,30.0,130.0,0.0,48.590000000000146,9.0,0.0,5.0,7.0,85.0,4.0,0.0,0.0,24.0,Female,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 3,Low
19.0,0.0,4.0,880.0,7.0,240.0,0.0,7.0,23.0,2.0,40.0,0.0,10.0,4.0,880.0,0.0,1.75,Male,Single,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 2,Low
19.0,32.0,1.25,0.0,20.0,110.0,0.0,0.0,20.0,1.0,45.0,8.0,80.0,5.0,0.0,6.4,16.0,Male,Single,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 1,Low
19.0,0.0,2.0,0.0,10.0,125.0,3.0,8.0,15.0,0.0,60.0,2.0,100.0,2.0,0.0,0.0,5.0,Male,Single,Yes,Domestic,DATA1001,Live in the Lecture Theatre,I leave things to the last minute,Style 1,Low
18.0,0.0,4.25,729.0,8.0,140.0,0.0,0.0,7.0,0.0,40.0,4.0,100.0,4.0,729.0,0.0,1.8823529411764706,Female,Single,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 1,Average
18.0,0.0,9.5,521.0,15.0,180.0,25.0,15.0,12.0,2.0,10.0,4.0,85.0,0.0,521.0,0.0,1.5789473684210527,Male,In a relationship,Yes,International,DATA1001,Recording,I leave things to the last minute,Style 2,Average
23.0,0.0,3.5,880.0,4.0,150.0,10.0,0.0,4.0,4.0,30.0,8.0,85.0,12.0,880.0,0.0,1.1428571428571428,Male,In a relationship,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 1,Average
20.0,0.0,7.58,0.0,15.0,0.0,1.0,1.0,6.0,6.0,40.0,4.0,100.0,1.0,0.0,0.0,1.9788918205804749,Male,Single,Prefer not to say,International,DATA1001,Live in the Lecture Theatre,I leave things to the last minute,Style 1,Average
19.0,15.0,3.0,0.0,6.0,80.0,3.0,0.0,6.0,3.0,90.0,3.0,85.0,3.0,0.0,5.0,2.0,Female,Single,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 1,Average
17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,40.0,5.0,90.0,0.0,0.0,0.0,0.0,Male,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 1,Average
18.0,0.0,1.5,0.0,5.0,110.0,0.0,0.0,6.0,1.0,75.0,5.0,90.0,4.0,0.0,0.0,3.3333333333333335,Female,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 3,Average
18.0,0.0,1.4,400.0,4.0,0.0,0.0,2.0,10.0,0.0,60.0,9.0,100.0,2.0,400.0,0.0,2.857142857142857,Male,Single,No,International,DATA1001,Recording,I work steadily all semester,Style 1,Average
19.0,8.0,3.21,50.0,1.0,140.0,0.0,0.0,4.0,0.0,48.0,3.0,75.0,2.0,6.25,4.0,0.3115264797507788,Female,Single,No,Domestic,DATA1001,Recording,I leave things to the last minute,Style 1,High
20.0,0.0,6.15,0.0,5.0,0.0,0.0,2.0,0.0,2.0,15.0,2.0,70.0,10.0,0.0,0.0,0.8130081300813008,Female,Single,No,International,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 1,Low
19.0,24.0,2.1,75.0,1.0,130.0,1.0,0.0,8.0,1.0,75.0,4.0,80.0,2.0,3.125,12.0,0.47619047619047616,Female,Single,Yes,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 2,High
18.0,3.0,6.7,0.0,10.0,110.0,5.0,4.0,3.0,0.0,90.0,2.0,75.0,2.0,0.0,1.5,1.4925373134328357,Female,Single,Yes,Domestic,DATA1001,Recording,I leave things to the last minute,Style 2,Average
19.0,17.5,3.0,0.0,10.0,110.0,2.0,7.0,4.0,0.0,20.0,5.0,80.0,4.0,0.0,4.375,3.3333333333333335,Female,Single,No,Domestic,DATA1001,Recording,I work steadily all semester,Style 3,Average
18.0,7.5,1.6,0.0,5.0,130.0,0.0,0.0,12.0,0.0,60.0,7.0,97.0,3.0,0.0,2.5,3.125,Female,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 2,High
19.0,30.0,4.0,544.0,15.0,110.0,0.0,0.0,3.0,0.0,25.0,5.0,90.0,10.0,18.133333333333333,3.0,3.75,Male,Single,No,International,DATA1901,Live in the Lecture Theatre,I work steadily all semester,Style 3,Low
18.0,10.5,3.42,0.0,10.0,145.0,8.0,0.0,22.0,1.0,70.0,1.0,70.0,2.0,0.0,5.25,2.9239766081871346,Female,Single,Yes,Domestic,DATA1001,Recording,I work steadily all semester,Style 3,Low
18.0,7.0,3.3,500.0,10.0,0.0,0.0,9.0,4.0,0.0,12.0,6.0,80.0,5.0,71.42857142857143,1.4,3.0303030303030303,Male,Single,No,International,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 2,High
19.0,0.0,5.0,0.0,2.0,120.0,40.0,1.0,2.0,1.0,70.0,6.0,80.0,3.0,0.0,0.0,0.4,Female,In a relationship,No,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 2,Average
18.0,0.0,7.0,0.0,11.0,120.0,0.0,0.0,4.0,1.0,45.0,6.0,75.0,5.0,0.0,0.0,1.5714285714285714,Female,Single,No,Domestic,DATA1001,Recording,I leave things to the last minute,Style 2,High
20.0,0.0,10.25,184.68,10.0,110.0,2.0,0.0,2.0,1.0,20.0,5.0,85.0,6.0,184.68,0.0,0.975609756097561,Female,Single,No,International,DATA1001,Recording,I work steadily all semester,Style 3,Average
18.0,0.0,7.0,0.0,20.0,140.0,6.0,4.0,6.0,0.0,90.0,2.0,100.0,6.0,0.0,0.0,2.857142857142857,Male,In a relationship,Yes,Domestic,DATA1001,Recording,It changes depending on the subject,Style 1,Low
18.0,0.0,4.0,1000.0,8.0,120.0,10.0,0.0,11.0,1.0,20.0,6.0,85.0,3.0,1000.0,0.0,2.0,Female,In a relationship,Prefer not to say,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 3,Low
18.0,4.5,16.0,0.0,2.0,100.0,0.0,0.0,3.0,1.0,60.0,1.0,85.0,6.0,0.0,0.75,0.125,Female,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 2,Average
19.0,0.0,2.54,0.0,6.0,190.0,0.0,6.0,3.0,0.0,30.0,3.0,75.0,4.0,0.0,0.0,2.3622047244094486,Male,Single,Yes,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 3,Average
18.0,7.0,4.0,0.0,9.0,110.0,0.0,0.0,3.0,1.0,85.0,3.0,85.0,3.0,0.0,2.3333333333333335,2.25,Male,Single,No,Domestic,DATA1901,Live in the Lecture Theatre,I leave things to the last minute,Style 2,High
18.0,2.0,6.5,392.0,8.0,145.0,10.0,0.0,10.0,0.0,5.0,6.0,90.0,12.0,196.0,0.16666666666666666,1.2307692307692308,Male,In a relationship,No,Domestic,DATA1901,Live in the Lecture Theatre,I leave things to the last minute,Style 3,Average
19.0,0.0,7.0,750.0,5.0,120.0,40.0,2.0,6.0,2.0,20.0,6.0,100.0,5.0,750.0,0.0,0.7142857142857143,Male,In a relationship,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 3,Low
18.0,0.0,2.0,392.0,0.0,150.0,0.0,0.0,1.0,0.0,10.0,7.0,95.0,10.0,392.0,0.0,0.0,Male,Single,No,Domestic,DATA1901,Live in the Lecture Theatre,I work steadily all semester,Style 3,High
18.0,0.0,3.0,450.0,10.0,0.0,30.0,10.0,3.0,0.0,20.0,10.0,100.0,2.0,450.0,0.0,3.3333333333333335,Male,In a relationship,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 3,High
19.0,71.18000000000029,6.25,1135.4000000000087,2.0,210.0,30.0,5.0,10.0,0.0,15.0,7.0,90.0,15.0,15.951109862320934,4.7453333333333525,0.32,Female,Single,No,International,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 1,Low
17.0,18.0,6.33,0.0,15.0,268.3600000000006,0.0,0.0,27.0,0.0,55.0,3.0,95.0,7.0,0.0,2.5714285714285716,2.3696682464454977,Female,Single,No,Domestic,DATA1001,Lecture Slides,It changes depending on the subject,Style 2,High
19.0,0.0,9.5,385.0,12.0,90.0,0.0,0.0,7.0,0.0,30.0,1.0,80.0,3.0,385.0,0.0,1.263157894736842,Female,Single,Yes,Domestic,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 2,Low
18.0,0.0,3.5,0.0,100.0,160.0,0.0,40.0,15.0,0.0,5.0,3.0,80.0,10.0,0.0,0.0,28.571428571428573,Male,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,I leave things to the last minute,Style 2,Average
19.0,0.0,6.75,240.0,1.0,120.0,0.0,0.0,7.0,0.0,25.0,2.0,75.0,3.0,240.0,0.0,0.14814814814814814,Female,Its complicated,No,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 3,High
